0.774306	,	1.00866781
0.777778	,	1.01060802
0.78125	,	1.00938087
0.784722	,	1.00897384
0.788194	,	1.01047874
0.791667	,	1.01055954
0.795139	,	1.00966064
0.798611	,	1.0094041
0.802083	,	1.00928088
0.805556	,	1.01062519
0.809028	,	1.00816988
0.8125	,	1.01019291
0.815972	,	1.00948793
0.819444	,	1.00997374
0.822917	,	1.00918695
0.826389	,	1.00876679
0.829861	,	1.01113019
0.833333	,	1.00982931
0.836806	,	1.00772245
0.840278	,	1.00502171
0.84375	,	1.00524189
0.847222	,	1.0045359
0.850694	,	1.00380365
0.854167	,	1.00305322
0.857639	,	1.00114735
0.861111	,	1.00225431
0.864583	,	0.99966366
0.868056	,	1.00177961
0.871528	,	1.00144833
0.875	,	1.00156549
0.878472	,	1.00145944
0.881944	,	0.99997777
0.885417	,	0.99945257
0.888889	,	1.00070497
0.892361	,	0.99752145
0.895833	,	0.99965154
0.899306	,	0.99939298
0.902778	,	0.99796686
0.90625	,	0.9991829
0.909722	,	0.99909907
0.913194	,	0.99970608
0.916667	,	1.00125138
0.920139	,	0.99846681
0.923611	,	0.99856882
0.927083	,	0.99770426
0.930556	,	0.9997384
0.934028	,	0.99758609
0.9375	,	0.99691949
0.940972	,	0.99803352
0.944444	,	0.9988597
0.947917	,	0.99740328
0.951389	,	0.99944449
0.954861	,	0.99644479
0.958333	,	0.99752145
0.961806	,	0.99655892
0.965278	,	0.99691343
0.96875	,	0.99893444
0.972222	,	0.99898696
0.975694	,	0.99736995
0.979167	,	0.99849509
0.982639	,	0.99911321
0.986111	,	0.99815573
0.989583	,	0.99941318
0.993056	,	0.99718411
0.996528	,	0.99723461
1	,	0.99887788
1.003472	,	0.99918795
1.006944	,	0.9988092
1.010417	,	0.99836581
1.013889	,	0.99729925
1.017361	,	0.99655286
1.020833	,	0.99728006
1.024306	,	1.00050701
1.027778	,	0.99799918
1.03125	,	0.99945055
1.034722	,	0.99697605
1.038194	,	0.998183
1.041667	,	0.99862033
1.045139	,	0.99711139
1.048611	,	0.99746287
1.052083	,	0.99639126
1.055556	,	0.99819411
1.059028	,	0.99846176
1.0625	,	0.99838601
1.065972	,	0.9974861
1.069444	,	0.99927683
1.072917	,	0.99829309
1.076389	,	0.99928289
1.079861	,	0.99751337
1.083333	,	0.99873951
1.086806	,	1.00013028
1.090278	,	1.00135743
1.09375	,	0.99972426
1.097222	,	0.9983951
1.100694	,	0.99774163
1.104167	,	1.00096555
1.107639	,	0.9995162
1.111111	,	1.00067366
1.114583	,	0.99941823
1.118056	,	0.99995252
1.121528	,	0.99975961
1.125	,	0.99990505
1.128472	,	0.99999797
1.131944	,	1.00098272
1.135417	,	1.00060094
1.138889	,	0.9989001
1.142361	,	1.00211594
1.145833	,	1.00342086
1.149306	,	1.0040713
1.152778	,	1.00438541
1.15625	,	1.00575194
1.159722	,	1.00836582
1.163194	,	1.00796687
1.166667	,	1.00879305
1.170139	,	1.00881729
1.173611	,	1.01069185
1.177083	,	1.01052823
1.180556	,	1.00925058
1.184028	,	1.01015453
1.1875	,	1.00918291
1.190972	,	1.0107272
1.194444	,	1.00888597
1.197917	,	1.008889
1.201389	,	1.01222099
1.204861	,	1.01124634
1.208333	,	1.0110706
1.211806	,	1.00939703
1.215278	,	1.01050803
1.21875	,	1.01105545
1.222222	,	1.00850116
1.225694	,	1.0074649
1.229167	,	1.00987779
1.232639	,	1.00849308
1.236111	,	1.01063731
1.239583	,	1.00612463
1.243056	,	1.00992728
1.246528	,	1.0099394
1.25	,	1.00992425
1.253472	,	1.01061004
1.256944	,	1.01084436
1.260417	,	1.01000202
1.263889	,	1.0084648
1.267361	,	1.01107161
1.270833	,	1.00844157
1.274306	,	1.00986971
1.277778	,	1.01005151
1.28125	,	1.01036865
1.284722	,	1.00982123
1.288194	,	1.01079184
1.291667	,	1.00929704
1.295139	,	1.00924351
1.298611	,	1.01115847
1.302083	,	1.01089789
1.305556	,	1.00926472
1.309028	,	1.0082527
1.3125	,	1.00943339
1.315972	,	1.01136653
1.319444	,	1.01028381
1.322917	,	1.00726795
1.326389	,	1.00898899
1.329861	,	1.01029088
1.333333	,	1.00881123
1.336806	,	1.01186648
1.340278	,	1.00866478
1.34375	,	1.01003232
1.347222	,	1.01066256
1.350694	,	1.00922533
1.354167	,	1.00937481
1.357639	,	1.00911726
1.361111	,	1.00797596
1.364583	,	1.0106868
1.368056	,	1.01165943
1.371528	,	1.01029795
1.375	,	1.01202707
1.378472	,	1.01013938
1.381944	,	1.00944551
1.385417	,	1.00755681
1.388889	,	1.00887284
1.392361	,	1.00924957
1.395833	,	1.00780729
1.399306	,	1.00998081
1.402778	,	1.00929401
1.40625	,	1.00984345
1.409722	,	1.00800828
1.413194	,	1.01079184
1.416667	,	1.00971518
1.420139	,	1.01037269
1.423611	,	1.00781032
1.427083	,	1.00853954
1.430556	,	1.01118877
1.434028	,	1.00993435
1.4375	,	1.01034744
1.440972	,	1.01191799
1.444444	,	1.01054944
1.447917	,	1.00990001
1.451389	,	1.00982426
1.454861	,	1.00929906
1.458333	,	1.01095748
1.461806	,	1.00991415
1.465278	,	1.01036562
1.46875	,	1.00796687
1.472222	,	1.01011716
1.475694	,	1.00984345
1.479167	,	1.00964751
1.482639	,	1.01096152
1.486111	,	1.01193011
1.489583	,	1.0115958
1.493056	,	1.01233714
1.496528	,	1.00988385
1.5	,	1.00836178
1.503472	,	1.00977578
1.506944	,	1.00937077
1.510417	,	1.010707
1.513889	,	1.00945763
1.517361	,	1.00976972
1.520833	,	1.01014948
1.524306	,	1.00966165
1.527778	,	1.00966973
1.53125	,	1.0094748
1.534722	,	1.01017372
1.538194	,	1.00914655
1.541667	,	1.00820927
1.545139	,	1.00988082
1.548611	,	1.00987678
1.552083	,	1.00827896
1.555556	,	1.00936976
1.559028	,	1.00903343
1.5625	,	1.01024947
1.565972	,	1.01100091
1.569444	,	1.01000707
1.572917	,	1.00951217
1.576389	,	1.00818301
1.579861	,	1.01069791
1.583333	,	1.0094546
1.586806	,	1.00927381
1.590278	,	1.01010302
1.59375	,	1.00868498
1.597222	,	1.00928189
1.600694	,	1.00978386
1.604167	,	1.0100505
1.607639	,	1.00999293
1.611111	,	1.00984749
1.614583	,	1.00933744
1.618056	,	1.01121099
1.621528	,	1.0097374
1.625	,	1.00908393
1.628472	,	1.01012625
1.631944	,	1.01100091
1.635417	,	1.01094233
1.638889	,	1.00961923
1.642361	,	1.00898899
1.645833	,	1.01073629
1.649306	,	1.00842238
1.652778	,	1.0112726
1.65625	,	1.00862034
1.659722	,	1.01089688
1.663194	,	1.01077164
1.666667	,	1.01058378
1.670139	,	1.00908191
1.673611	,	1.01060196
1.677083	,	1.01061913
1.680556	,	1.01178366
1.684028	,	1.00966771
1.6875	,	1.01207858
1.690972	,	1.00905363
1.694444	,	1.00968488
1.697917	,	1.0104141
1.701389	,	1.00967781
1.704861	,	1.01087264
1.708333	,	1.01007171
1.711806	,	1.00970104
1.715278	,	1.00976063
1.71875	,	1.00964448
1.722222	,	1.00967377
1.725694	,	1.00872538
1.729167	,	1.00896273
1.732639	,	1.00924149
1.736111	,	1.01070801
1.739583	,	1.00928492
1.743056	,	1.00863347
1.746528	,	1.00992829
1.75	,	1.01022422
1.753472	,	1.00925866
1.756944	,	1.01088375
1.760417	,	1.01064741
1.763889	,	1.01077063
1.767361	,	1.00951924
1.770833	,	1.01049591
1.774306	,	1.00768407
1.777778	,	1.00899202
1.78125	,	1.01020604
1.784722	,	1.01215433
1.788194	,	1.01118069
1.791667	,	1.00977477
1.795139	,	1.00933037
1.798611	,	1.0097879
1.802083	,	1.01110191
1.805556	,	1.00898697
1.809028	,	1.00963943
1.8125	,	1.01001313
1.815972	,	1.01120796
1.819444	,	1.00943339
1.822917	,	1.00980305
1.826389	,	1.00953944
1.829861	,	1.0103333
1.833333	,	1.01093627
1.836806	,	1.01114231
1.840278	,	1.00933037
1.84375	,	1.00998889
1.847222	,	1.00990506
1.850694	,	1.00964549
1.854167	,	1.01033734
1.857639	,	1.00863246
1.861111	,	1.00953742
1.864583	,	1.00906878
1.868056	,	1.00965761
1.871528	,	1.01118473
1.875	,	1.00790425
1.878472	,	1.00983335
1.881944	,	1.00954651
1.885417	,	1.00874659
1.888889	,	1.00864559
1.892361	,	1.00943945
1.895833	,	1.01051005
1.899306	,	1.010303
1.902778	,	1.01027472
1.90625	,	1.0106969
1.909722	,	1.01020402
1.913194	,	1.01008787
1.916667	,	1.0109797
1.920139	,	1.00977477
1.923611	,	1.01062014
1.927083	,	1.00965054
1.930556	,	1.01056257
1.934028	,	1.0109494
1.9375	,	1.00877184
1.940972	,	1.01137158
1.944444	,	1.00965559
1.947917	,	1.01050601
1.951389	,	1.00971821
1.954861	,	1.00958489
1.958333	,	1.01217352
1.961806	,	1.01097162
1.965278	,	1.0105959
1.96875	,	1.00882133
1.972222	,	1.00911322
1.975694	,	1.01041814
1.979167	,	1.00943238
1.982639	,	1.01105848
1.986111	,	1.00891526
1.989583	,	1.01218766
1.993056	,	1.01036865
1.996528	,	1.0110807
2	,	1.0097576
2.003472	,	1.01091809
2.006944	,	1.00914958
2.010417	,	1.00836481
2.013889	,	1.00993132
2.017361	,	1.01041309
2.020833	,	1.00928391
2.024306	,	1.00921624
2.027778	,	1.00911322
2.03125	,	1.00947783
2.034722	,	1.00970205
2.038194	,	1.01041107
2.041667	,	1.0108484
2.045139	,	1.00979598
2.048611	,	1.01107363
2.052083	,	1.01000404
2.055556	,	1.00887183
2.059028	,	1.00986971
2.0625	,	1.01080901
2.065972	,	1.00985254
2.069444	,	1.01029088
2.072917	,	1.00810322
2.076389	,	1.01038784
2.079861	,	1.01146046
2.083333	,	1.00879204
2.086806	,	1.00884557
2.090278	,	1.00801535
2.09375	,	1.00940107
2.097222	,	1.00895667
2.100694	,	1.00863145
2.104167	,	1.0118887
2.107639	,	1.01035855
2.111111	,	1.00796182
2.114583	,	1.00920008
2.118056	,	1.0092021
2.121528	,	1.01158065
2.125	,	1.00981315
2.128472	,	1.01080497
2.131944	,	1.00930815
2.135417	,	1.01097768
2.138889	,	1.00948894
2.142361	,	1.01037673
2.145833	,	1.01043531
2.149306	,	1.01163418
2.152778	,	1.01096152
2.15625	,	1.01150288
2.159722	,	1.01033936
2.163194	,	1.0093839
2.166667	,	1.01128371
2.170139	,	1.01099687
2.173611	,	1.01089688
2.177083	,	1.01067468
2.180556	,	1.01129078
2.184028	,	1.00979093
2.1875	,	1.01028987
2.190972	,	1.00880113
2.194444	,	1.01085244
2.197917	,	1.01056661
2.201389	,	1.0107373
2.204861	,	1.00867791
2.208333	,	1.00888496
2.211806	,	1.01058479
2.215278	,	1.00857994
2.21875	,	1.00984446
2.222222	,	1.01071104
2.225694	,	1.01042319
2.229167	,	1.00903242
2.232639	,	1.01008787
2.236111	,	1.0077578
2.239583	,	1.00860418
2.243056	,	1.01058378
2.246528	,	1.01016968
2.25	,	1.01007979
2.253472	,	1.00858196
2.256944	,	1.00992021
2.260417	,	1.01021513
2.263889	,	1.01132512
2.267361	,	1.00907383
2.270833	,	1.00880012
2.274306	,	1.00944652
2.277778	,	1.00873447
2.28125	,	1.0092021
2.284722	,	1.01058277
2.288194	,	1.01072619
2.291667	,	1.01059287
2.295139	,	1.01179881
2.298611	,	1.00905262
2.302083	,	1.00893647
2.305556	,	1.01166246
2.309028	,	1.00939299
2.3125	,	1.0099192
2.315972	,	1.00988991
2.319444	,	1.00974043
2.322917	,	1.00872841
2.326389	,	1.01031108
2.329861	,	1.00998889
2.333333	,	1.01151298
2.336806	,	1.00902535
2.340278	,	1.01139077
2.34375	,	1.01076154
2.347222	,	1.00846076
2.350694	,	1.010707
2.354167	,	1.01108878
2.357639	,	1.0098687
2.361111	,	1.01097768
2.364583	,	1.0090708
2.368056	,	1.00948995
2.371528	,	1.01067569
2.375	,	1.01023634
2.378472	,	1.00974144
2.381944	,	1.01190991
2.385417	,	1.0122624
2.388889	,	1.0090506
2.392361	,	1.01046864
2.395833	,	1.00949702
2.399306	,	1.01196849
2.402778	,	1.01008585
2.40625	,	1.0077982
2.409722	,	1.00996061
2.413194	,	1.01019897
2.416667	,	1.00823755
2.420139	,	1.00970609
2.423611	,	1.01085345
2.427083	,	1.01052318
2.430556	,	1.00968185
2.434028	,	1.01145238
2.4375	,	1.00952631
2.440972	,	1.01118473
2.444444	,	1.00965761
2.447917	,	1.01019897
2.451389	,	1.01044137
2.454861	,	1.0095152
2.458333	,	1.01083527
2.461806	,	1.00814867
2.465278	,	1.01053732
2.46875	,	1.00900212
2.472222	,	1.01101909
2.475694	,	1.01035754
2.479167	,	1.00963842
2.482639	,	1.01070801
2.486111	,	1.00832845
2.489583	,	1.01029492
2.493056	,	1.01122513
2.496528	,	1.01029189
2.5	,	1.0107878
2.503472	,	1.01106858
2.506944	,	1.00923543
2.510417	,	1.00965256
2.513889	,	1.01156045
2.517361	,	1.00980002
2.520833	,	1.01154732
2.524306	,	1.01068781
2.527778	,	1.01023129
2.53125	,	1.00998485
2.534722	,	1.01026361
2.538194	,	1.00860418
2.541667	,	1.00816887
2.545139	,	1.00968084
2.548611	,	1.00936168
2.552083	,	1.00991415
2.555556	,	1.01049187
2.559028	,	1.01101505
2.5625	,	1.00868094
2.565972	,	1.00935461
2.569444	,	1.01038077
2.572917	,	1.00890718
2.576389	,	1.00940511
2.579861	,	1.01052217
2.583333	,	1.01016564
2.586806	,	1.01175033
2.590278	,	1.01028078
2.59375	,	1.0099899
2.597222	,	1.01110898
2.600694	,	1.00986062
2.604167	,	1.01062115
2.607639	,	1.0084749
2.611111	,	1.01185032
2.614583	,	1.00974649
2.618056	,	1.01048985
2.621528	,	1.01031916
2.625	,	1.01165438
2.628472	,	1.01044541
2.631944	,	1.01070094
2.635417	,	1.00855368
2.638889	,	1.01088072
2.642361	,	1.00975255
2.645833	,	1.01004343
2.649306	,	1.01084941
2.652778	,	1.009899
2.65625	,	1.00962832
2.659722	,	1.01084133
2.663194	,	1.01058277
2.666667	,	1.01087163
2.670139	,	1.01055853
2.673611	,	1.01043935
2.677083	,	1.00897485
2.680556	,	1.00868195
2.684028	,	1.01046561
2.6875	,	1.01038279
2.690972	,	1.00935562
2.694444	,	1.01096354
2.697917	,	1.01169276
2.701389	,	1.01030401
2.704861	,	1.00918291
2.708333	,	1.01064236
2.711806	,	1.00939198
2.715278	,	1.01159176
2.71875	,	1.01056257
2.722222	,	1.00968084
2.725694	,	1.01041208
2.729167	,	1.01123725
2.732639	,	1.01013433
2.736111	,	1.01006666
2.739583	,	1.01028987
2.743056	,	1.01081204
2.746528	,	1.00902737
2.75	,	1.01070094
2.753472	,	1.00922028
2.756944	,	1.01129886
2.760417	,	1.011717
2.763889	,	1.00843652
2.767361	,	1.00844258
2.770833	,	1.01019089
2.774306	,	1.01054742
2.777778	,	1.01056762
2.78125	,	1.00951621
2.784722	,	1.00925462
2.788194	,	1.007576
2.791667	,	1.00925765
2.795139	,	1.01087365
2.798611	,	1.01097869
2.802083	,	1.00995253
2.805556	,	1.01011211
2.809028	,	1.01015857
2.8125	,	1.00919705
2.815972	,	1.0085355
2.819444	,	1.00953035
2.822917	,	1.01027977
2.826389	,	1.00910312
2.829861	,	1.01100798
2.833333	,	1.00778709
2.836806	,	1.0101414
2.840278	,	1.00944349
2.84375	,	1.01047773
2.847222	,	1.00995657
2.850694	,	1.00899202
2.854167	,	1.01039996
2.857639	,	1.01180285
2.861111	,	1.0096364
2.864583	,	1.00897283
2.868056	,	1.01163115
2.871528	,	1.01085648
2.875	,	1.01003131
2.878472	,	1.00898394
2.881944	,	1.01049894
2.885417	,	1.01105141
2.888889	,	1.0087274
2.892361	,	1.00980608
2.895833	,	1.01101707
2.899306	,	1.01095647
2.902778	,	1.00972427
2.90625	,	1.00977073
2.909722	,	1.00960307
2.913194	,	1.01032825
2.916667	,	1.01147258
2.920139	,	1.00909504
2.923611	,	1.00978487
2.927083	,	1.00985456
2.930556	,	1.01026664
2.934028	,	1.01241693
2.9375	,	1.01039996
2.940972	,	1.01085143
2.944444	,	1.0102929
2.947917	,	1.00922836
2.951389	,	1.01101303
2.954861	,	1.00891526
2.958333	,	1.01023129
2.961806	,	1.00964145
2.965278	,	1.01148167
2.96875	,	1.01036057
2.972222	,	1.00956065
2.975694	,	1.0112019
2.979167	,	1.01122917
2.982639	,	1.01094233
2.986111	,	1.01073326
2.989583	,	1.01172811
2.993056	,	1.01052217
2.996528	,	1.01290274
3	,	1.01118776
3.003472	,	1.00936269
3.006944	,	1.00807797
3.010417	,	1.01249167
3.013889	,	1.00985658
3.017361	,	1.01021816
3.020833	,	1.01052722
3.024306	,	1.00991617
3.027778	,	1.01071811
3.03125	,	1.00893748
3.034722	,	1.00905868
3.038194	,	1.00996465
3.041667	,	1.00966771
3.045139	,	1.01122816
3.048611	,	1.00972326
3.052083	,	1.00977578
3.055556	,	1.01079487
3.059028	,	1.01021816
3.0625	,	1.00820523
3.065972	,	1.00857792
3.069444	,	1.01059691
3.072917	,	1.01145238
3.076389	,	1.00878396
3.079861	,	1.01064943
3.083333	,	1.00952025
3.086806	,	1.01019493
3.090278	,	1.01119584
3.09375	,	1.01079487
3.097222	,	1.01130997
3.100694	,	1.00999899
3.104167	,	1.00926371
3.107639	,	1.01244925
3.111111	,	1.01027775
3.114583	,	1.01040501
3.118056	,	1.01170892
3.121528	,	1.01062115
3.125	,	1.00976669
3.128472	,	1.00938895
3.131944	,	1.0099394
3.135417	,	1.00783557
3.138889	,	1.01015857
3.142361	,	1.00855974
3.145833	,	1.0095657
3.149306	,	1.01055651
3.152778	,	1.00919503
3.15625	,	1.00939097
3.159722	,	1.00870417
3.163194	,	1.01072417
3.166667	,	1.00993536
3.170139	,	1.00875265
3.173611	,	1.00926068
3.177083	,	1.01016261
3.180556	,	1.01002424
3.184028	,	1.01090799
3.1875	,	1.00772952
3.190972	,	1.0096566
3.194444	,	1.0120907
3.197917	,	1.01119281
3.201389	,	1.01022725
3.204861	,	1.01013534
3.208333	,	1.01032118
3.211806	,	1.01026361
3.215278	,	1.0110201
3.21875	,	1.00993536
3.222222	,	1.00906272
3.225694	,	1.01025351
3.229167	,	1.009394
3.232639	,	1.01129482
3.236111	,	1.00979194
3.239583	,	1.01066862
3.243056	,	1.00987476
3.246528	,	1.01059085
3.25	,	1.01149076
3.253472	,	1.01282295
3.256944	,	1.00960812
3.260417	,	1.00950409
3.263889	,	1.01145642
3.267361	,	1.00905767
3.270833	,	1.0106464
3.274306	,	1.00985254
3.277778	,	1.00869205
3.28125	,	1.01208363
3.284722	,	1.01155944
3.288194	,	1.00910817
3.291667	,	1.00886678
3.295139	,	1.01084436
3.298611	,	1.00880315
3.302083	,	1.01044642
3.305556	,	1.00954348
3.309028	,	1.01074437
3.3125	,	1.01174831
3.315972	,	1.00909403
3.319444	,	1.01047975
3.322917	,	1.00909908
3.326389	,	1.00982931
3.329861	,	1.01183517
3.333333	,	1.00935764
3.336806	,	1.00967276
3.340278	,	1.00997879
3.34375	,	1.00982123
3.347222	,	1.00958287
3.350694	,	1.0114039
3.354167	,	1.01015958
3.357639	,	1.0108888
3.361111	,	1.01136148
3.364583	,	1.00945359
3.368056	,	1.00946571
3.371528	,	1.00847591
3.375	,	1.01124129
3.378472	,	1.00920311
3.381944	,	1.00969397
3.385417	,	1.00927179
3.388889	,	1.00776992
3.392361	,	1.010101
3.395833	,	1.01069185
3.399306	,	1.01112817
3.402778	,	1.00984042
3.40625	,	1.01007979
3.409722	,	1.0107474
3.413194	,	1.01074942
3.416667	,	1.00952429
3.420139	,	1.01254217
3.423611	,	1.01209272
3.427083	,	1.0096667
3.430556	,	1.0106767
3.434028	,	1.01089688
3.4375	,	1.0087779
3.440972	,	1.00939299
3.444444	,	1.0100202
3.447917	,	1.01094839
3.451389	,	1.01060903
3.454861	,	1.00807898
3.458333	,	1.01057166
3.461806	,	1.00922331
3.465278	,	1.01099182
3.46875	,	1.0091112
3.472222	,	1.00950914
3.475694	,	1.01095445
3.479167	,	1.00993839
3.482639	,	1.01006262
3.486111	,	1.0106666
3.489583	,	1.00867589
3.493056	,	1.01092718
3.496528	,	1.0103232
3.5	,	1.00991213
3.503472	,	1.01018988
3.506944	,	1.00953237
3.510417	,	1.01086153
3.513889	,	1.00974447
3.517361	,	1.0096465
3.520833	,	1.00997172
3.524306	,	1.0089092
3.527778	,	1.01003333
3.53125	,	1.01011211
3.534722	,	1.01010201
3.538194	,	1.00916776
3.541667	,	1.00784365
3.545139	,	1.01071205
3.548611	,	1.00837794
3.552083	,	1.01012827
3.555556	,	1.01024442
3.559028	,	1.0104545
3.5625	,	1.01036966
3.565972	,	1.0109292
3.569444	,	1.00934148
3.572917	,	1.00928593
3.576389	,	1.00931421
3.579861	,	1.0088183
3.583333	,	1.01013534
3.586806	,	1.01208363
3.590278	,	1.00996263
3.59375	,	1.01056762
3.597222	,	1.01063832
3.600694	,	1.00975962
3.604167	,	1.01104636
3.607639	,	1.0092223
3.611111	,	1.00946571
3.614583	,	1.00922129
3.618056	,	1.01026462
3.621528	,	1.01031512
3.625	,	1.01033229
3.628472	,	1.00952328
3.631944	,	1.01127361
3.635417	,	1.00986466
3.638889	,	1.00996465
3.642361	,	1.00907686
3.645833	,	1.01022624
3.649306	,	1.00929098
3.652778	,	1.01038481
3.65625	,	1.01014746
3.659722	,	1.00974851
3.663194	,	1.01078376
3.666667	,	1.01060802
3.670139	,	1.00988789
3.673611	,	1.00953136
3.677083	,	1.00950813
3.680556	,	1.00973033
3.684028	,	1.00960206
3.6875	,	1.00983234
3.690972	,	1.01113322
3.694444	,	1.00909908
3.697917	,	1.00787799
3.701389	,	1.01001515
3.704861	,	1.01168973
3.708333	,	1.0095455
3.711806	,	1.00895869
3.715278	,	1.00956671
3.71875	,	1.00908191
3.722222	,	1.00942026
3.725694	,	1.01017675
3.729167	,	1.01110595
3.732639	,	1.01071306
3.736111	,	1.01012625
3.739583	,	1.00960711
3.743056	,	1.01050702
3.746528	,	1.00993435
