0	,	1.000081
0.003472	,	0.999047348
0.006944	,	1.0012927
0.010417	,	0.999411052
0.013889	,	1.000536409
0.017361	,	1.000847768
0.020833	,	0.999879126
0.024306	,	0.999080487
0.027778	,	1.001384859
0.03125	,	1.000521224
0.034722	,	0.999650591
0.038194	,	0.997657956
0.041667	,	1.00001334
0.045139	,	1.000147718
0.048611	,	1.000385099
0.052083	,	1.000536482
0.055556	,	1.002470879
0.059028	,	1.000818256
0.0625	,	1.000244642
0.065972	,	0.999474029
0.069444	,	1.000854433
0.072917	,	1.000315826
0.076389	,	1.000076223
0.079861	,	0.999731621
0.083333	,	1.000805035
0.086806	,	0.998156417
0.090278	,	1.000305846
0.09375	,	0.999143245
0.097222	,	0.999689664
0.100694	,	0.999473077
0.104167	,	0.997566474
0.107639	,	1.001525941
0.111111	,	0.999090334
0.114583	,	1.00066678
0.118056	,	1.000330204
0.121528	,	0.99855961
0.125	,	1.000448069
0.128472	,	0.999767494
0.131944	,	1.000476942
0.135417	,	1.001297395
0.138889	,	1.000714829
0.142361	,	1.000100264
0.145833	,	1.00004271
0.149306	,	0.999003142
0.152778	,	1.000988629
0.15625	,	1.00077908
0.159722	,	1.000768537
0.163194	,	0.999807979
0.166667	,	0.999634437
0.170139	,	1.001162931
0.173611	,	0.997202318
0.177083	,	0.99933783
0.180556	,	0.999797311
0.184028	,	0.999962788
0.1875	,	0.999195247
0.190972	,	1.000839763
0.194444	,	0.999661217
0.197917	,	0.999859705
0.201389	,	0.99982519
0.204861	,	0.998073635
0.208333	,	0.999910171
0.211806	,	0.998823636
0.215278	,	1.000274169
0.21875	,	0.998443618
0.222222	,	1.002758235
0.225694	,	0.999463648
0.229167	,	1.001672215
0.232639	,	1.001301712
0.236111	,	1.001236221
0.239583	,	1.000176703
0.243056	,	1.000427225
0.246528	,	0.999284707
0.25	,	1.001035281
0.253472	,	1.000200777
0.256944	,	1.000204302
0.260417	,	0.999878818
0.263889	,	1.001570404
0.267361	,	0.999354861
0.270833	,	0.999375396
0.274306	,	0.999833948
0.277778	,	1.001457544
0.28125	,	1.000289044
0.284722	,	0.999166547
0.288194	,	1.002029199
0.291667	,	0.999766663
0.295139	,	0.999712212
0.298611	,	1.000553798
0.302083	,	1.000658358
0.305556	,	1.000775921
0.309028	,	0.999318423
0.3125	,	0.99941699
0.315972	,	0.999796571
0.319444	,	0.999770137
0.322917	,	0.99913368
0.326389	,	0.999246257
0.329861	,	0.998729809
0.333333	,	1.000205452
0.336806	,	1.001039069
0.340278	,	1.001542675
0.34375	,	0.999651173
0.347222	,	1.00114683
0.350694	,	1.001043415
0.354167	,	1.00171804
0.357639	,	0.99974654
0.361111	,	1.000066152
0.364583	,	0.997483623
0.368056	,	1.000134356
0.371528	,	0.998075855
0.375	,	0.999270522
0.378472	,	1.000086173
0.381944	,	1.000648814
0.385417	,	0.999716378
0.388889	,	0.999737995
0.392361	,	0.999479599
0.395833	,	0.999886242
0.399306	,	0.999829863
0.402778	,	1.000584531
0.40625	,	0.999247083
0.409722	,	0.998047643
0.413194	,	0.999357351
0.416667	,	0.998948962
0.420139	,	0.999848653
0.423611	,	1.000614339
0.427083	,	1.001216019
0.430556	,	0.999648568
0.434028	,	1.000891292
0.4375	,	0.99989888
0.440972	,	1.001348624
0.444444	,	1.000831247
0.447917	,	1.000050854
0.451389	,	1.000985574
0.454861	,	0.99951614
0.458333	,	0.999979834
0.461806	,	0.99937246
0.465278	,	1.000979238
0.46875	,	0.999302795
0.472222	,	0.999939513
0.475694	,	0.999704172
0.479167	,	0.999437832
0.482639	,	0.998533448
0.486111	,	0.999644211
0.489583	,	1.000100929
0.493056	,	0.999739591
0.496528	,	0.999841289
0.5	,	1.00034502
0.503472	,	1.000859755
0.506944	,	1.000866454
0.510417	,	0.999678063
0.513889	,	1.000509831
0.517361	,	0.998663391
0.520833	,	0.999894195
0.524306	,	1.00044695
0.527778	,	0.999346574
0.53125	,	0.999397292
0.534722	,	0.999137987
0.538194	,	1.000816845
0.541667	,	0.998037336
0.545139	,	1.000392257
0.548611	,	1.000063957
0.552083	,	0.999953677
0.555556	,	1.000413448
0.559028	,	0.999500103
0.5625	,	1.000510928
0.565972	,	0.99919555
0.569444	,	1.000037366
0.572917	,	1.000646165
0.576389	,	0.999800835
0.579861	,	0.99965557
0.583333	,	1.000861432
0.586806	,	0.999706079
0.590278	,	0.999827846
0.59375	,	1.001419754
0.597222	,	1.001258501
0.600694	,	1.000337176
0.604167	,	1.000475955
0.607639	,	1.000668742
0.611111	,	0.999003349
0.614583	,	0.999807201
0.618056	,	1.00035103
0.621528	,	1.000953868
0.625	,	1.000981652
0.628472	,	1.00083942
0.631944	,	1.001126235
0.635417	,	0.99974888
0.638889	,	1.002398947
0.642361	,	1.002119711
0.645833	,	1.000279312
0.649306	,	0.999993078
0.652778	,	0.999314804
0.65625	,	1.000889776
0.659722	,	1.00243175
0.663194	,	1.001339438
0.666667	,	1.000228124
0.670139	,	0.998687763
0.673611	,	0.999832705
0.677083	,	0.999944533
0.680556	,	0.999352284
0.684028	,	1.000118193
0.6875	,	1.001171138
0.690972	,	1.001180966
0.694444	,	1.003000009
